"Order ID","Order Date","Unit Cost","Price","Order Qty","Cost of Sales","Sales","Profit","Channel","Promotion Name","Product Name","Manufacturer","Product Sub Category","Product Category","Region","City","Country"
"8787","7/22/2023","8.4553442118165","19.9","8","67.642753694532","151.24","83.597246305468","Online","European Holiday Promotion","Contoso Battery charger - bike E200 White","Contoso, Ltd","Computers Accessories","Computers","Europe","Giebelstadt","Germany"
"8786","8/15/2023","7.5996340783726","17.9","13","98.795243018844","225.54","126.74475698116","Online","North America Holiday Promotion","Contoso ADSL Modem Splitter/Filter X 1 E100 White","Contoso, Ltd","Computers Accessories","Computers","North America","Newark","United States"
"8785","12/21/2023","29.581892585884","184.5","10","295.81892585884","1845","1549.1810741412","Online","No Discount","A. Datum Consumer Digital Camera M300 Silver","A. Datum Corporation","Digital Cameras","Cameras and camcorders ","North America","Bellevue","United States"
"8784","7/29/2022","70.718499878208","160","13","919.3404984167","2048","1128.6595015833","Online","North America Holiday Promotion","Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Grey","Proseware, Inc.","Printers, Scanners & Fax","Computers","North America","La Porte","United States"
"8783","4/1/2022","325.02109666958","689","10","3250.2109666958","6890","3639.7890333042","Online","No Discount","Litware Home Theater System 5.1 Channel M513 Black","Litware, Inc.","Home Theater System","TV and Video","Asia","Taipei","Taiwan"
"8782","1/7/2022","147.09670380494","627","10","1470.9670380494","6270","4799.0329619506","Online","No Discount","A. Datum SLR Camera X137 Grey","A. Datum Corporation","Digital SLR Cameras","Cameras and camcorders ","North America","Lowell","United States"
"8781","5/19/2023","20.156471333745","229.9","20","403.12942667489","4598","4194.8705733251","Online","No Discount","WWI Desktop PC1.80 E1800 Brown","Wide World Importers","Desktops","Computers","North America","Houston","United States"
"8780","1/2/2023","214.27602390537","326","20","4285.5204781074","6520","2234.4795218926","Online","No Discount","Adventure Works Laptop8.9 E0890 Silver","Adventure Works","Laptops","Computers","North America","Bethesda","United States"
"8779","3/17/2022","265.42370278376","299","6","1592.5422167026","1734.2","141.65778329741","Online","North America Back-to-School Promotion","Contoso Home Theater System 2.1 Channel E1200 Black","Contoso, Ltd","Home Theater System","TV and Video","North America","Spokane","United States"
"8778","11/12/2022","3.8621289938727","4.06","180","695.18321889708","730.8","35.616781102917","Online","North America Spring Promotion","Contoso Original K1m Li-Ion Standard Battery E170 Silver","Contoso, Ltd","Cell phones Accessories","Cell phones","North America","North Bend","United States"
"8777","10/3/2023","300.64407610753","299","24","7215.4578265807","7113.21","-102.2478265807","Online","European Spring Promotion","Contoso Home Theater System 2.1 Channel E1200 Brown","Contoso, Ltd","Home Theater System","TV and Video","Europe","Munich","Germany"
"8776","7/3/2023","44.333513559529","109.95","8","354.66810847623","835.62","480.95189152377","Online","European Holiday Promotion","Contoso 8GB Super-Slim MP3/Video Player M800 Red","Contoso, Ltd","MP4&MP3","Audio","Europe","Berlin","Germany"
"8775","3/5/2024","86.939972709948","619","12","1043.2796725194","7428","6384.7203274806","Online","No Discount","Proseware LCD22 M2000 White","Proseware, Inc.","Monitors","Computers","Asia","Damascus","Syria"
"8774","11/16/2023","105.55580559321","2295","10","1055.5580559321","22950","21894.441944068","Online","No Discount","Proseware Projector 1080p LCD86 Silver","Proseware, Inc.","Projectors & Screens","Computers","North America","Rochester","United States"
"8773","6/6/2022","4.5441970081408","12.66","10","45.441970081408","126.6","81.158029918592","Online","No Discount","SV DVD 55DVD Storage Binder M56 Black","Southridge Video","Movie DVD","Music, Movies and Audio Books","North America","Ridgely","United States"
"8772","1/9/2022","224.29536309538","569","10","2242.9536309538","5690","3447.0463690462","Online","No Discount","Litware Home Theater System 5.1 Channel M515 Brown","Litware, Inc.","Home Theater System","TV and Video","North America","Marshall","United States"
"8771","11/4/2022","57.425333689361","160","12","689.10400427234","1920","1230.8959957277","Online","European Spring Promotion","Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Black","Proseware, Inc.","Printers, Scanners & Fax","Computers","Europe","Paris","France"
"8770","10/21/2021","455.13319693531","499","9","4096.1987724178","4391.2","295.00122758219","Online","North America Spring Promotion","SV Car Video LCD7W M7081 Silver","Southridge Video","Car Video","TV and Video","North America","New Haven","United States"
"8769","8/8/2024","11.766726147318","14.19","26","305.93487983028","363.264","57.329120169721","Catalog","North America Holiday Promotion","Contoso Phone with Memory Dialing-single line E88 Black","Contoso, Ltd","Home & Office Phones","Cell phones","North America","New Bedford","United States"
"8768","11/14/2023","334.41082103508","699","10","3344.1082103508","6990","3645.8917896492","Reseller","No Discount","Litware Home Theater System 5.1 Channel M512 Black","Litware, Inc.","Home Theater System","TV and Video","North America","Spokane","United States"
"8767","1/7/2023","16.835824129999","99","10","168.35824129999","990","821.64175870001","Phone","No Discount","Adventure Works LCD15 E100 White","Adventure Works","Monitors","Computers","North America","Quincy","United States"
"8766","6/14/2022","305.55509440154","399","10","3055.5509440154","3990","934.44905598459","In-store","No Discount","Contoso Home Theater System 5.1 Channel M1530 Brown","Contoso, Ltd","Home Theater System","TV and Video","North America","Winchester","United States"
"8765","3/26/2022","135.11813630772","299.23","12","1621.4176356926","3590.76","1969.3423643074","Online","North America Back-to-School Promotion","Contoso 8GB Clock & Radio MP3 Player X850 Green","Contoso, Ltd","MP4&MP3","Audio","North America","Bar Harbor","United States"
"8764","4/25/2024","303.1944673506","299","24","7276.6672164144","7086.3","-190.36721641436","Catalog","North America Back-to-School Promotion","Contoso Home Theater System 2.1 Channel E1200 Silver","Contoso, Ltd","Home Theater System","TV and Video","North America","Ottawa","Canada"
"8763","11/23/2022","234.45859447341","369","20","4689.1718894683","7380","2690.8281105317","Reseller","No Discount","Adventure Works Desktop PC1.80 ED180 Black","Adventure Works","Desktops","Computers","North America","North Harford","United States"
"8762","1/25/2022","97.19768969006","159.99","30","2915.9306907018","4799.7","1883.7693092982","Phone","No Discount","SV DVD 9-Inch Player Portable M300 White","Southridge Video","Movie DVD","Music, Movies and Audio Books","North America","North Harford","United States"
"8761","8/16/2021","29.710683510753","248","9","267.39615159677","2182.4","1915.0038484032","In-store","North America Spring Promotion","Proseware High-Performance Business-Class Laser Fax X200 Grey","Proseware, Inc.","Printers, Scanners & Fax","Computers","North America","Georgetown","United States"
"8760","2/29/2024","228.68340642812","281","12","2744.2008771374","3315.8","571.5991228626","Online","North America Back-to-School Promotion","A. Datum Consumer Digital Camera E100 Black","A. Datum Corporation","Digital Cameras","Cameras and camcorders ","North America","North Harford","United States"
"8759","5/1/2024","224.44215457618","301","20","4488.8430915237","6020","1531.1569084763","Catalog","No Discount","The Phone Company Sharp Touch Screen Phones M910 Grey","The Phone Company","Touch Screen Phones ","Cell phones","Asia","Beijing","China"
"8758","3/1/2023","1.4921404435394","6.95","12","17.905685322473","83.4","65.494314677527","Reseller","North America Back-to-School Promotion","Contoso Lens Cap Keeper E314 Pink","Contoso, Ltd","Cameras & Camcorders Accessories","Cameras and camcorders ","North America","Bethesda","United States"
"8757","1/11/2023","72.383010298056","209","10","723.83010298056","2090","1366.1698970194","Phone","No Discount","Proseware Laser Jet Color Printer X300 Black","Proseware, Inc.","Printers, Scanners & Fax","Computers","North America","Wapato","United States"
"8756","5/25/2023","486.60325182144","2295","10","4866.0325182144","22950","18083.967481786","In-store","No Discount","Proseware Projector 1080p LCD86 White","Proseware, Inc.","Projectors & Screens","Computers","Asia","Beijing","China"
"8755","2/9/2022","9.6357593622346","9.99","120","1156.2911234682","1195.803","39.511876531844","Online","Asian Summer Promotion","Contoso Touch Stylus Pen E150 White","Contoso, Ltd","Cell phones Accessories","Cell phones","Asia","Singapore","Singapore"
"8754","12/6/2021","180.73272988698","301","10","1807.3272988698","3010","1202.6727011302","Catalog","No Discount","The Phone Company Sharp Touch Screen Phones M910 Grey","The Phone Company","Touch Screen Phones ","Cell phones","North America","Sedalia","United States"
"8753","12/12/2021","360.20281561181","499","10","3602.0281561181","4990","1387.9718438819","Reseller","No Discount","Contoso Projector 480p M481 White","Contoso, Ltd","Projectors & Screens","Computers","North America","Wheat Ridge","United States"
"8752","8/15/2023","4.4468615191041","12.99","13","57.809199748354","166.272","108.46280025165","Phone","North America Holiday Promotion","Contoso Dual Handset Cordless Phone System E20 Grey","Contoso, Ltd","Home & Office Phones","Cell phones","North America","New York","United States"
"8751","6/13/2023","107.6371821263","188","20","2152.7436425261","3760","1607.2563574739","In-store","No Discount","Proseware Wireless Photo All-in-One Printer M390 Grey","Proseware, Inc.","Printers, Scanners & Fax","Computers","North America","Bethesda","United States"
"8750","5/29/2024","73.943751410279","91","20","1478.8750282056","1820","341.12497179442","Online","No Discount","Proseware Laser Fax Printer E100 White","Proseware, Inc.","Printers, Scanners & Fax","Computers","North America","Tampa","United States"
"8749","5/9/2022","17.771832699927","29.9","8","142.17466159942","236.21","94.035338400584","Catalog","European Back-to-Scholl Promotion","Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 White","Contoso, Ltd","Computers Accessories","Computers","Europe","Berlin","Germany"
"8748","10/23/2022","105.32718158453","190","27","2843.8339027824","5101.5","2257.6660972176","Reseller","North America Spring Promotion","Proseware Screen 100in M1609 Silver","Proseware, Inc.","Projectors & Screens","Computers","North America","North Harford","United States"
"8747","10/3/2021","6.2549007812452","9.99","4","25.019603124981","39.96","14.940396875019","Phone","North America Spring Promotion","Contoso DVD 38 DVD Storage Binder E25 Silver","Contoso, Ltd","Movie DVD","Music, Movies and Audio Books","North America","Passaic","United States"
"8746","8/15/2021","2.6306541570793","3.35","80","210.45233256634","268","57.547667433656","In-store","North America Spring Promotion","Contoso In-Line Coupler E180 Silver","Contoso, Ltd","Cell phones Accessories","Cell phones","North America","Queens","United States"
"8745","4/7/2024","11.030756757818","14.99","480","5294.7632437524","7195.2","1900.4367562476","Online","North America Back-to-School Promotion","Contoso Rubberized Skin BlackBerry E100 Silver","Contoso, Ltd","Cell phones Accessories","Cell phones","North America","Seattle","United States"
"8744","8/4/2022","0.75842326100736","0.95","6","4.5505395660442","5.13","0.57946043395583","In-store","Asian Holiday Promotion","SV USB Data Cable E600 Pink","Southridge Video","Computers Accessories","Computers","Asia","Singapore","Singapore"
"8743","12/13/2021","21.944815810887","28.99","10","219.44815810887","289.9","70.451841891132","Online","No Discount","Contoso Hybrid system M60 Grey","Contoso, Ltd","Home & Office Phones","Cell phones","Europe","Paris","France"
"8742","9/27/2022","82.117221321918","229.9","18","1478.1099837945","4126.705","2648.5950162055","Online","North America Spring Promotion","WWI Desktop PC1.80 E1800 White","Wide World Importers","Desktops","Computers","North America","North Harford","United States"
"8741","2/25/2024","141.26568678381","196.9","12","1695.1882414057","2362.8","667.61175859427","Online","No Discount","A. Datum SLR-like Digital Camera M400 Pink","A. Datum Corporation","Digital Cameras","Cameras and camcorders ","Asia","Shanghai","China"
"8740","2/17/2022","9.550057101985","22.99","12","114.60068522382","268.983","154.38231477618","Online","North America Back-to-School Promotion","Contoso Multi-line phones M30 White","Contoso, Ltd","Home & Office Phones","Cell phones","North America","Orange","United States"
"8739","1/10/2022","25.796636268059","26.9","5","128.98318134029","134.5","5.5168186597064","Online","No Discount","Contoso Bright Light battery E20 Pink","Contoso, Ltd","Computers Accessories","Computers","Europe","Bamberg","Germany"
"8738","8/8/2024","27.180358055757","50","26","706.68930944969","1277.5","570.81069055031","Online","Asian Holiday Promotion","Contoso Bluetooth Notebook Mouse E70 Silver","Contoso, Ltd","Computers Accessories","Computers","Asia","Beijing","China"
"8737","7/28/2022","168.8367002658","299.9","6","1013.0202015948","1739.42","726.39979840518","Online","North America Holiday Promotion","Litware Home Theater System 2.1 Channel E212 Brown","Litware, Inc.","Home Theater System","TV and Video","North America","Miami","United States"
"8736","8/5/2022","183.52271174791","999","13","2385.7952527228","12787.2","10401.404747277","Online","North America Holiday Promotion","Fabrikam Trendsetter 1/2'' 3mm X300 Grey","Fabrikam, Inc.","Camcorders","Cameras and camcorders ","North America","Veradale","United States"
"8735","4/27/2023","269.25071444147","586","10","2692.5071444147","5860","3167.4928555853","Online","No Discount","Fabrikam Laptop14.1 M4100 White","Fabrikam, Inc.","Laptops","Computers","Asia","Beijing","China"
"8734","12/27/2022","400.04992424084","599","20","8000.9984848168","11980","3979.0015151832","Online","No Discount","Fabrikam Laptop16 M6000 Black","Fabrikam, Inc.","Laptops","Computers","North America","Seattle","United States"
"8733","9/24/2023","255.76447573718","469","12","3069.1737088462","5595.17","2525.9962911539","Online","European Spring Promotion","Adventure Works Desktop PC3.0 MS300 Silver","Adventure Works","Desktops","Computers","Europe","Berlin","Germany"
"8732","10/22/2023","388.26253768911","383","12","4659.1504522693","4569.19","-89.960452269329","Online","European Spring Promotion","Fabrikam Laptop10.1 M0100 White","Fabrikam, Inc.","Laptops","Computers","Europe","Baumholder","Germany"
"8731","8/21/2021","45.500259793487","99","4","182.00103917395","396","213.99896082605","Online","North America Spring Promotion","Proseware LCD15 E103 Black","Proseware, Inc.","Monitors","Computers","North America","Spokane","United States"
"8730","3/11/2024","43.184737004397","255","12","518.21684405277","3060","2541.7831559472","Online","No Discount","The Phone Company PDA Handheld 3.5 inch M610 Silver","The Phone Company","Smart phones & PDAs ","Cell phones","Asia","Sydney","Australia"
"8729","11/18/2023","280.05187524201","391.9","9","2520.4668771781","3370.34","849.87312282194","Online","Asian Spring Promotion","Fabrikam SLR Camera M150 Green","Fabrikam, Inc.","Digital SLR Cameras","Cameras and camcorders ","Asia","Bangkok","Thailand"
"8728","2/13/2024","77.72818836497","290","12","932.73826037964","3480","2547.2617396204","Online","No Discount","Contoso Pen Touch Screen Phones M320 Black","Contoso, Ltd","Touch Screen Phones ","Cell phones","Asia","Damascus","Syria"
"8727","12/2/2023","39.261381837304","310","6","235.56829102383","1860","1624.4317089762","Online","European Spring Promotion","The Phone Company PDA Wifi 3.7-inch M250 White","The Phone Company","Smart phones & PDAs ","Cell phones","Europe","Paris","France"
"8726","7/16/2022","232.31321476103","380","8","1858.5057180882","3040","1181.4942819118","Online","European Holiday Promotion","The Phone Company PDA Wifi 4.7-inch L290 Black","The Phone Company","Smart phones & PDAs ","Cell phones","Europe","Berlin","Germany"
"8725","4/28/2022","98.033156344476","267","18","1764.5968142006","4725.9","2961.3031857994","Online","European Back-to-Scholl Promotion","The Phone Company Smart phones Unlocked M300 White","The Phone Company","Smart phones & PDAs ","Cell phones","Europe","Hofheim am Taunus","Germany"
"8724","12/18/2021","12.136060746219","26.9","5","60.680303731093","134.5","73.819696268907","Online","No Discount","Contoso Bright Light battery E20 Pink","Contoso, Ltd","Computers Accessories","Computers","Europe","Strasbourg","France"
"8723","1/1/2022","61.252817138874","310","10","612.52817138874","3100","2487.4718286113","Online","No Discount","The Phone Company Smart phones Unlocked International M800 White","The Phone Company","Smart phones & PDAs ","Cell phones","North America","Stoughton","United States"
"8722","5/9/2022","300.07970721737","410","10","3000.7970721737","4100","1099.2029278263","Online","No Discount","Fabrikam Budget Moviemaker 2/3'' 17mm E100 White","Fabrikam, Inc.","Camcorders","Cameras and camcorders ","Asia","Beijing","China"
"8721","8/8/2024","218.40569823022","251","8","1747.2455858418","1857.4","110.15441415823","Online","European Holiday Promotion","WWI Screen 106in M1609 Silver","Wide World Importers","Projectors & Screens","Computers","Europe","Cheshire","United Kingdom"
"8720","3/2/2024","18.376584666962","95.95","20","367.53169333924","1919","1551.4683066608","Online","No Discount","Contoso 4GB Portable MP3 Player M450 Yellow","Contoso, Ltd","MP4&MP3","Audio","Europe","Berlin","Germany"
"8719","6/28/2022","49.80603630048","398","13","647.47847190624","5014.8","4367.3215280938","Online","North America Holiday Promotion","The Phone Company PDA Palm 4.7 inch L850 Silver","The Phone Company","Smart phones & PDAs ","Cell phones","North America","Queen Anne's County","United States"
"8718","7/5/2022","1.1800138467419","22.99","13","15.340180007645","280.478","265.13781999235","Online","North America Holiday Promotion","Contoso Expandable Cordless Phone System M008 Black","Contoso, Ltd","Home & Office Phones","Cell phones","North America","Framingham","United States"
"8717","2/4/2024","142.31186770076","330","20","2846.2373540151","6600","3753.7626459849","Online","No Discount","Fabrikam Laptop14.1 E4101 Red","Fabrikam, Inc.","Laptops","Computers","North America","Bridgeport","United States"
"8716","7/6/2023","3.1335721619094","33.9","13","40.736438104822","425.445","384.70856189518","Online","Asian Holiday Promotion","Contoso Primary Extended Capacity Battery Pack - notebook battery X100 Grey","Contoso, Ltd","Computers Accessories","Computers","Asia","Thimphu","Bhutan"
"8715","3/26/2022","52.981034446561","99","5","264.9051722328","495","230.0948277672","Online","No Discount","Adventure Works LCD17 E200 Black","Adventure Works","Monitors","Computers","Asia","Urumqi","China"
"8714","11/8/2022","208.54214526187","219.95","18","3753.7586147136","3915.11","161.35138528641","Catalog","North America Spring Promotion","WWI Desktop PC1.60 E1600 White","Wide World Importers","Desktops","Computers","North America","Georgetown","United States"
"8713","9/24/2022","222.56907831544","410","9","2003.121704839","3444","1440.878295161","Reseller","Asian Spring Promotion","Fabrikam Budget Moviemaker 2/3'' 17mm E100 Grey","Fabrikam, Inc.","Camcorders","Cameras and camcorders ","Asia","Damascus","Syria"
"8712","9/22/2022","1.6719271774279","219","9","15.047344596851","1949.1","1934.0526554031","Phone","North America Spring Promotion","Contoso DVD Recorder L200 Black","Contoso, Ltd","Movie DVD","Music, Movies and Audio Books","North America","Milwaukee","United States"
"8711","9/16/2022","92.848126466342","129","9","835.63313819708","1141.65","306.01686180292","In-store","North America Spring Promotion","Adventure Works LCD17W E203 White","Adventure Works","Monitors","Computers","North America","Parker","United States"
"8710","7/16/2024","10.50079315964","46.99","6","63.004758957839","281.94","218.93524104216","Online","North America Holiday Promotion","Contoso In front of Centrex L15 White","Contoso, Ltd","Home & Office Phones","Cell phones","North America","Passaic","United States"
"8709","5/27/2024","235.70665513561","699","10","2357.0665513561","6990","4632.9334486439","Catalog","No Discount","Contoso Projector 720p M620 White","Contoso, Ltd","Projectors & Screens","Computers","North America","North Harford","United States"
"8708","3/20/2022","14.47699032826","42.99","12","173.72388393912","498.684","324.96011606088","Reseller","North America Back-to-School Promotion","Contoso Centrex Phone System L10 Black","Contoso, Ltd","Home & Office Phones","Cell phones","North America","Bethesda","United States"
"8707","1/5/2022","116.89571120768","159.99","10","1168.9571120768","1599.9","430.94288792317","Phone","No Discount","SV DVD 9-Inch Player Portable M300 White","Southridge Video","Movie DVD","Music, Movies and Audio Books","North America","Houston","United States"
"8706","8/17/2023","224.23811300224","299","18","4036.2860340403","5352.1","1315.8139659597","In-store","North America Spring Promotion","Litware Home Theater System 2.1 Channel E210 Black","Litware, Inc.","Home Theater System","TV and Video","North America","Dallas","United States"
"8705","11/6/2021","140.72567662447","259","4","562.90270649788","1010.1","447.19729350212","Online","North America Spring Promotion","SV Car Video TFT6.2W E6281 Brown","Southridge Video","Car Video","TV and Video","North America","Howard","United States"
"8704","7/5/2024","126.41265078966","480","13","1643.3644602655","5952","4308.6355397345","Catalog","Asian Holiday Promotion","Contoso Home Theater System 4.1 Channel M1420 Silver","Contoso, Ltd","Home Theater System","TV and Video","Asia","Kyoto","Japan"
"8703","2/1/2024","129.54380467183","186.9","10","1295.4380467183","1869","573.56195328173","Reseller","No Discount","A. Datum Bridge Digital Camera M300 Green","A. Datum Corporation","Digital Cameras","Cameras and camcorders ","Europe","Berlin","Germany"
"8702","2/17/2023","18.862958250985","129","12","226.35549901182","1548","1321.6445009882","Phone","No Discount","The Phone Company Smart phones without camera E100 Grey","The Phone Company","Smart phones & PDAs ","Cell phones","Asia","Beijing","China"
"8701","11/22/2022","20.726455823465","500","10","207.26455823465","5000","4792.7354417654","In-store","No Discount","SV Car Video LCD7W M7080 Silver","Southridge Video","Car Video","TV and Video","North America","Aurora","United States"
"8700","6/17/2022","429.71971295423","579","8","3437.7577036338","4516.2","1078.4422963662","Online","European Holiday Promotion","Litware Home Theater System 5.1 Channel M516 Silver","Litware, Inc.","Home Theater System","TV and Video","Europe","Berlin","Germany"
"8699","1/1/2022","199.1247059297","338","10","1991.247059297","3380","1388.752940703","Catalog","No Discount","A. Datum SLR Camera 35"" M358 Orange","A. Datum Corporation","Digital SLR Cameras","Cameras and camcorders ","North America","San Antonio","United States"
"8698","10/11/2022","282.92704525828","299.99","12","3395.1245430994","3578.8807","183.7561569006","Reseller","European Spring Promotion","Adventure Works 15.6"" LCD TV M130W Black","Adventure Works","Televisions","TV and Video","Europe","Berlin","Germany"
"8697","7/1/2023","7.2623411160713","9.99","260","1888.2086901786","2593.404","705.19530982145","Phone","North America Holiday Promotion","Headphone Adapter for Contoso Phone E130 White","Contoso, Ltd","Cell phones Accessories","Cell phones","North America","Veradale","United States"
"8696","4/10/2024","6.2623128732229","269.9","24","150.29550895735","6396.63","6246.3344910426","In-store","North America Back-to-School Promotion","WWI Desktop PC1.80 E1801 Black","Wide World Importers","Desktops","Computers","North America","Seattle","United States"
"8695","1/2/2024","164.9395579044","569","10","1649.395579044","5690","4040.604420956","Online","No Discount","Litware Home Theater System 4.1 Channel M412 Black","Litware, Inc.","Home Theater System","TV and Video","North America","Rochester","United States"
"8694","2/27/2023","44.982135490337","90","12","539.78562588405","1071","531.21437411595","Catalog","North America Back-to-School Promotion","Adventure Works CRT15 E101 Black","Adventure Works","Monitors","Computers","North America","Pasadena","United States"
"8693","11/9/2021","47.224844921419","66","4","188.89937968568","260.7","71.800620314323","Reseller","North America Spring Promotion","SV 8xDVD E140 Silver","Southridge Video","VCD & DVD","TV and Video","North America","Lewiston","United States"
"8692","6/5/2023","4.7508014690628","880","10","47.508014690628","8800","8752.4919853094","Phone","No Discount","Fabrikam Business Videographer 1/2'' 3mm M500 Black","Fabrikam, Inc.","Camcorders","Cameras and camcorders ","North America","Somerville","United States"
"8691","8/3/2022","26.000922727154","47.95","4","104.00369090861","182.21","78.206309091386","In-store","European Holiday Promotion","NT Wireless Bluetooth Stereo Headphones E102 Black","Northwind Traders","Bluetooth Headphones","Audio","Europe","Edinburgh","United Kingdom"
"8690","3/1/2023","374.57001010289","619","12","4494.8401212347","7304.2","2809.3598787653","Online","North America Back-to-School Promotion","Proseware LCD22 M2000 Black","Proseware, Inc.","Monitors","Computers","North America","Plattsburgh","United States"
"8689","7/19/2022","11.016231792406","28.99","8","88.129854339244","231.92","143.79014566076","Online","European Holiday Promotion","Contoso 2-Line Corded Cordless Telephone M202 Black","Contoso, Ltd","Home & Office Phones","Cell phones","Europe","Edinburgh","United Kingdom"
"8688","6/1/2022","215.3348500304","329","10","2153.348500304","3290","1136.651499696","Online","No Discount","Contoso Home Theater System 4.1 Channel M1410 White","Contoso, Ltd","Home Theater System","TV and Video","North America","East Troy","United States"
"8687","2/7/2024","34.34280627554","198","24","824.22735061297","4633.2","3808.972649387","Online","Asian Summer Promotion","A. Datum Point Shoot Digital Camera M500 Orange","A. Datum Corporation","Digital Cameras","Cameras and camcorders ","Asia","Beijing","China"
"8686","1/9/2022","19.548548448184","699","20","390.97096896368","13980","13589.029031036","Online","No Discount","Proseware Laptop15 M510 Black","Proseware, Inc.","Laptops","Computers","North America","Bethesda","United States"
"8685","6/8/2022","152.31906528752","499","10","1523.1906528752","4990","3466.8093471248","Online","No Discount","Contoso Projector 480p M481 Black","Contoso, Ltd","Projectors & Screens","Computers","North America","Austin","United States"
"8684","4/13/2024","78.124626366646","330","24","1874.9910327995","7854","5979.0089672005","Online","North America Back-to-School Promotion","Fabrikam Laptop14.1 E4101 Red","Fabrikam, Inc.","Laptops","Computers","North America","Charleston","United States"
"8683","2/20/2022","45.223623725084","999","12","542.683484701","11888.1","11345.416515299","Online","North America Back-to-School Promotion","Fabrikam Trendsetter 1/2'' 3mm X300 Grey","Fabrikam, Inc.","Camcorders","Cameras and camcorders ","North America","Newark","United States"
"8682","9/1/2023","32.833515792504","148","26","853.67141060509","3781.4","2927.7285893949","Online","Asian Holiday Promotion","A. Datum Slim Digital Camera M180 Pink","A. Datum Corporation","Digital Cameras","Cameras and camcorders ","Asia","Busan","South Korea"
"8681","7/3/2023","51.005651337079","436.2","13","663.07346738202","5408.88","4745.806532618","Online","North America Holiday Promotion","Fabrikam SLR Camera 35"" X358 Silver Grey","Fabrikam, Inc.","Digital SLR Cameras","Cameras and camcorders ","North America","Bethesda","United States"
"8680","11/16/2022","14.424559099761","68","20","288.49118199523","1360","1071.5088180048","Online","No Discount","Contoso Lens Adapter M450 White","Contoso, Ltd","Cameras & Camcorders Accessories","Cameras and camcorders ","North America","Seattle","United States"
"8679","11/3/2022","10.381058737092","12.66","9","93.42952863383","108.876","15.44647136617","Online","Asian Spring Promotion","Contoso DVD 55DVD Storage Binder M56 Black","Contoso, Ltd","Movie DVD","Music, Movies and Audio Books","Asia","Beijing","China"
"8678","11/13/2022","4.3633715980024","9.5","9","39.270344382022","85.5","46.229655617978","Online","North America Spring Promotion","Contoso Education Essentials Bundle M300 Grey","Contoso, Ltd","Computers Accessories","Computers","North America","Vancouver","Canada"
"8677","10/22/2022","15.827513549277","268","9","142.44762194349","2358.4","2215.9523780565","Online","North America Spring Promotion","A. Datum Interchangeable lens Non-SLR Digital Camera X250 Orange","A. Datum Corporation","Digital Cameras","Cameras and camcorders ","North America","South Portland","United States"
"8676","6/18/2024","86.499343166508","256","26","2248.9829223292","6502.4","4253.4170776708","Online","North America Holiday Promotion","Contoso Touch Screen Phones 5-Wire/Built-in M500 Black","Contoso, Ltd","Touch Screen Phones ","Cell phones","North America","Bethesda","United States"
"8675","3/22/2022","20.972677098446","231","10","209.72677098446","2310","2100.2732290155","Online","No Discount","A. Datum Full Frame Digital Camera X300 Silver Grey","A. Datum Corporation","Digital Cameras","Cameras and camcorders ","Asia","Beijing","China"
"8674","3/23/2023","33.631488327717","47.95","10","336.31488327717","479.5","143.18511672283","Online","No Discount","NT Wireless Bluetooth Stereo Headphones E102 Blue","Northwind Traders","Bluetooth Headphones","Audio","Asia","Osaka","Japan"
"8673","4/5/2023","54.209794804431","118","12","650.51753765318","1380.6","730.08246234682","Online","North America Back-to-School Promotion","Proseware Laser Fax Printer M250 Green","Proseware, Inc.","Printers, Scanners & Fax","Computers","North America","Round Rock","United States"
"8672","10/28/2023","475.26030443352","758","9","4277.3427399017","6708.3","2430.9572600983","Online","North America Spring Promotion","WWI Laptop15.4W M0156 Black","Wide World Importers","Laptops","Computers","North America","La Porte","United States"
"8671","6/8/2024","1242.0071094939","2295","10","12420.071094939","22950","10529.928905061","Online","No Discount","WWI Projector 1080p LCD86 Black","Wide World Importers","Projectors & Screens","Computers","North America","Seattle","United States"
"8670","7/11/2022","14.071404145199","26.9","6","84.428424871195","150.64","66.211575128805","Catalog","North America Holiday Promotion","Contoso Bright Light battery E20 Black","Contoso, Ltd","Computers Accessories","Computers","North America","Granger","United States"
"8669","12/27/2021","162.86754008489","199.95","10","1628.6754008489","1999.5","370.82459915115","Reseller","No Discount","WWI 2GB Pulse Smart pen M100 White","Wide World Importers","Recording Pen","Audio","Europe","Stockholm","Sweden"
"8668","1/22/2022","146.03262342447","229","20","2920.6524684893","4580","1659.3475315107","Phone","No Discount","WWI Projector 480p LCD12 Silver","Wide World Importers","Projectors & Screens","Computers","Europe","Paris","France"
"8667","11/14/2021","141.30033255469","248","10","1413.0033255469","2480","1066.9966744531","In-store","No Discount","Proseware High-Performance Business-Class Laser Fax X200 White","Proseware, Inc.","Printers, Scanners & Fax","Computers","North America","Lewiston","United States"
"8666","10/28/2021","200.85841652874","369","27","5423.1772462759","9963","4539.8227537241","Online","Asian Spring Promotion","Adventure Works Desktop PC1.80 ED180 White","Adventure Works","Desktops","Computers","Asia","Beijing","China"
"8665","10/5/2021","2.7895613195703","12.66","12","33.474735834844","151.0338","117.55906416516","Catalog","European Spring Promotion","Contoso DVD 55DVD Storage Binder M56 Silver","Contoso, Ltd","Movie DVD","Music, Movies and Audio Books","Europe","London","United Kingdom"
